18.9153	3036.1000	
18.9153	3036.1000	
17.0763	2770.1000	
17.0763	2770.1000	
17.0763	2770.1000	
17.0763	2770.1000	
17.0763	2770.1000	
17.0763	2770.1000	
17.0763	2770.1000	
17.0763	2770.1000	
17.0763	2770.1000	
15.8102	2806.1000	17.0763	2770.1000	
17.0763	2770.1000	15.8102	2806.1000	
15.8102	2806.1000	17.0763	2770.1000	
17.0763	2770.1000	15.8102	2806.1000	
15.8102	2806.1000	17.0763	2770.1000	
15.8102	2806.1000	17.0763	2770.1000	
15.8102	2806.1000	17.0763	2770.1000	
15.8102	2806.1000	17.0763	2770.1000	
17.0763	2770.1000	15.8102	2806.1000	
15.8102	2806.1000	17.0763	2770.1000	
15.8102	2806.1000	17.0763	2770.1000	
15.8102	2806.1000	17.0763	2770.1000	
17.0763	2770.1000	15.8102	2806.1000	
17.0763	2770.1000	15.8102	2806.1000	
17.0763	2770.1000	15.8102	2806.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
15.5854	2771.1000	17.0763	2770.1000	
17.0763	2770.1000	15.5854	2771.1000	
