15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4581	2770.1000	
15.4568	2770.1000	
15.4568	2770.1000	
15.4568	2770.1000	
15.4568	2770.1000	
15.4568	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
15.2566	2770.1000	13.6248	2771.1000	
15.2566	2770.1000	13.6248	2771.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
15.2566	2770.1000	13.6248	2771.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2566	2770.1000	
13.6248	2771.1000	15.2566	2770.1000	
15.2566	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
15.2553	2770.1000	13.6248	2771.1000	
15.2553	2770.1000	13.6248	2771.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
15.2553	2770.1000	13.6248	2771.1000	
15.2553	2770.1000	13.6248	2771.1000	
13.6248	2771.1000	15.2553	2770.1000	
