15.4502	2770.1000	15.4568	2770.1000	15.4568	2770.1000	
15.2553	2770.1000	15.4502	2770.1000	15.4502	2770.1000	
15.0736	2770.1000	15.2501	2770.1000	15.2553	2770.1000	
15.0736	2770.1000	15.0736	2770.1000	15.0736	2770.1000	
14.9097	2770.1000	14.9110	2770.1000	15.0703	2770.1000	
14.9084	2770.1000	14.9097	2770.1000	14.9097	2770.1000	
14.7635	2770.1000	14.7635	2770.1000	14.7807	2770.1000	
14.7635	2770.1000	14.7635	2770.1000	14.7635	2770.1000	
14.6325	2770.1000	14.7629	2770.1000	14.7635	2770.1000	
14.5140	2770.1000	14.6312	2770.1000	14.6325	2770.1000	
14.5140	2770.1000	14.5654	2770.1000	14.6061	2770.1000	
14.5140	2770.1000	14.5140	2770.1000	14.5259	2770.1000	
14.4646	2770.1000	14.5140	2770.1000	14.5140	2770.1000	
14.4646	2770.1000	14.4646	2770.1000	14.4725	2770.1000	
13.7813	2770.1000	13.9339	2770.1000	13.9339	2770.1000	
12.6771	2770.1000	13.4466	2770.1000	13.4479	2770.1000	
12.2424	2770.1000	12.6771	2770.1000	12.6797	2770.1000	
11.5512	2770.1000	12.2424	2770.1000	12.3450	2770.1000	
11.2856	2770.1000	11.5512	2770.1000	11.8077	2770.1000	
10.3110	2770.1000	10.7817	2770.1000	11.2421	2770.1000	
10.1743	2770.1000	10.3110	2770.1000	10.4821	2770.1000	
9.3023	2770.1000	9.5844	2770.1000	9.6275	2770.1000	
8.7636	2770.1000	9.2967	2770.1000	9.3023	2770.1000	
8.5016	2770.1000	8.6867	2770.1000	8.7636	2770.1000	
8.0855	2770.1000	8.3235	2770.1000	8.4117	2770.1000	
7.9685	2770.1000	8.0855	2770.1000	8.1808	2770.1000	
7.9685	2770.1000	8.0855	2770.1000	8.0880	2770.1000	
7.9685	2770.1000	8.0353	2770.1000	8.0356	2770.1000	
7.9685	2770.1000	7.9685	2770.1000	7.9685	2770.1000	
7.9685	2770.1000	7.9685	2770.1000	7.9685	2770.1000	
7.9685	2770.1000	7.9685	2770.1000	7.9685	2770.1000	
7.9685	2770.1000	7.9685	2770.1000	7.9685	2770.1000	
7.9685	2770.1000	7.9685	2770.1000	7.9685	2770.1000	
7.9685	2770.1000	7.9685	2770.1000	7.9685	2770.1000	
7.9685	2770.1000	7.9685	2770.1000	7.9685	2770.1000	
7.9685	2770.1000	7.9685	2770.1000	7.9685	2770.1000	
