4.6220	970.1000	
4.6220	970.1000	
4.1639	970.1000	
1.7798	747.1000	
1.7798	747.1000	
1.7798	747.1000	
1.7798	747.1000	1.6635	775.1000	
1.7798	747.1000	1.6635	775.1000	
1.7798	747.1000	1.6635	775.1000	
1.7798	747.1000	1.6635	775.1000	
1.7798	747.1000	1.6635	775.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	
1.7464	733.1000	1.5883	740.1000	
1.7464	733.1000	1.5883	740.1000	
1.5883	740.1000	1.7464	733.1000	
1.5883	740.1000	1.7464	733.1000	
1.5883	740.1000	1.7464	733.1000	
1.5883	740.1000	1.7464	733.1000	
1.7464	733.1000	1.5883	740.1000	
1.7464	733.1000	1.5883	740.1000	
1.7464	733.1000	1.5883	740.1000	
1.5883	740.1000	1.7464	733.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.5132	705.1000	1.6464	690.1000	
1.6464	690.1000	1.5132	705.1000	
