1.9465	817.10
1.9465	817.10
1.9468	817.10
4.6040	970.10
4.6048	970.10
4.6220	970.10
4.6220	970.10
4.6220	970.10
4.6220	970.10
4.6220	970.10
1.9393	817.10
1.9396	817.10
1.9465	817.10
1.9465	817.10
1.9465	817.10
1.9465	817.10
1.9466	817.10
1.9468	817.10
1.9468	817.10
1.9468	817.10
1.9390	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9395	817.10
1.9396	817.10
1.9400	817.10
1.9400	817.10
1.9465	817.10
1.9390	817.10
1.9390	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9391	817.10
1.9392	817.10
1.9392	817.10
1.9393	817.10
1.9393	817.10
1.9393	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9391	817.10
1.9391	817.10
1.7460	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.7460	817.10
1.7460	817.10
1.7857	817.10
1.7860	817.10
1.8992	817.10
1.8995	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.9390	817.10
1.7460	817.10
1.7460	817.10
1.7536	817.10
1.7536	817.10
1.7540	817.10
1.7784	817.10
1.7785	817.10
1.7785	817.10
1.7785	817.10
1.7857	817.10
1.7460	817.10
1.7460	817.10
1.7479	817.10
1.7480	817.10
1.7520	817.10
1.7524	817.10
1.7536	817.10
1.7536	817.10
1.7536	817.10
1.7539	817.10
1.7460	817.10
1.7460	817.10
1.7464	817.10
1.7479	817.10
1.7479	817.10
1.7479	817.10
1.7480	817.10
1.7480	817.10
1.7483	817.10
1.7498	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7460	817.10
1.7460	817.10
1.7460	817.10
1.7463	817.10
1.7464	817.10
1.7464	817.10
1.7479	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7405	817.10
1.7405	817.10
1.7406	817.10
1.7407	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.5673	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.7404	817.10
1.5673	817.10
1.5673	817.10
1.6032	817.10
1.6035	817.10
1.6036	817.10
1.7044	817.10
1.7044	817.10
1.7047	817.10
1.7404	817.10
1.7404	817.10
1.5673	817.10
1.5673	817.10
1.5673	817.10
1.5752	817.10
1.5957	817.10
1.5957	817.10
1.5957	817.10
1.5988	817.10
1.6032	817.10
1.6035	817.10
1.5666	817.10
1.5673	817.10
1.5673	817.10
1.5673	817.10
1.5692	817.10
1.5733	817.10
1.5736	817.10
1.5749	817.10
1.5752	817.10
1.5789	817.10
1.5627	817.10
1.5666	817.10
1.5666	817.10
1.5669	817.10
1.5670	817.10
1.5673	817.10
1.5673	817.10
1.5673	817.10
1.5673	817.10
1.5673	817.10
1.5609	817.10
1.5627	817.10
1.5627	817.10
1.5627	817.10
1.5630	817.10
1.5630	817.10
1.5631	817.10
1.5666	817.10
1.5666	817.10
1.5666	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5611	817.10
1.5612	817.10
1.5614	817.10
1.5627	817.10
1.5627	817.10
1.5627	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.4058	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5609	817.10
1.5609	817.10
1.5609	817.10
1.4058	817.10
1.4058	817.10
1.4061	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.5608	817.10
1.4058	817.10
1.4058	817.10
1.4061	817.10
1.4322	817.10
1.4379	817.10
1.4382	817.10
1.5290	817.10
1.5290	817.10
1.5346	817.10
1.5608	817.10
1.4058	817.10
1.4058	817.10
1.4061	817.10
1.4117	817.10
1.4137	817.10
1.4266	817.10
1.4304	817.10
1.4306	817.10
1.4322	817.10
1.4345	817.10
1.4058	817.10
1.4058	817.10
1.4061	817.10
1.4061	817.10
1.4114	817.10
1.4117	817.10
1.4117	817.10
1.4117	817.10
1.4121	817.10
1.4134	817.10
1.4058	817.10
1.4058	817.10
1.4060	817.10
1.4061	817.10
1.4061	817.10
1.4061	817.10
1.4076	817.10
1.4078	817.10
1.4080	817.10
1.4081	817.10
1.2687	817.10
1.4005	817.10
1.4058	817.10
1.4058	817.10
1.4058	817.10
1.4058	817.10
1.4060	817.10
1.4060	817.10
1.4060	817.10
1.4061	817.10
1.2687	817.10
1.2956	817.10
1.3009	817.10
1.3742	817.10
1.3795	817.10
1.4003	817.10
1.4004	817.10
1.4005	817.10
1.4058	817.10
1.4058	817.10
1.2687	817.10
1.2687	817.10
1.2691	817.10
1.2946	817.10
1.2956	817.10
1.2956	817.10
1.3009	817.10
1.3162	817.10
1.3182	817.10
1.3594	817.10
1.2687	817.10
1.2687	817.10
1.2691	817.10
1.2726	817.10
1.2751	817.10
1.2794	817.10
1.2859	817.10
1.2862	817.10
1.2908	817.10
1.2922	817.10
1.2687	817.10
1.2687	817.10
1.2687	817.10
1.2689	817.10
1.2690	817.10
1.2691	817.10
1.2691	817.10
1.2691	817.10
1.2707	817.10
1.2711	817.10
1.2678	817.10
1.2681	817.10
1.2682	817.10
1.2684	817.10
1.2686	817.10
1.2687	817.10
1.2687	817.10
1.2687	817.10
1.2688	817.10
1.2688	817.10
1.2678	817.10
1.2680	817.10
1.2680	817.10
1.2680	817.10
1.2681	817.10
1.2681	817.10
1.2681	817.10
1.2682	817.10
1.2682	817.10
1.2683	817.10
1.2678	817.10
1.2678	817.10
1.2680	817.10
1.2680	817.10
1.2680	817.10
1.2680	817.10
1.2680	817.10
1.2680	817.10
1.2681	817.10
1.2681	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2679	817.10
1.2679	817.10
1.2680	817.10
1.2680	817.10
1.2680	817.10
1.2680	817.10
1.2680	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2679	817.10
1.2679	817.10
1.2679	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.1420	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.1420	817.10
1.1685	817.10
1.1689	817.10
1.2413	817.10
1.2416	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.2678	817.10
1.1420	817.10
1.1420	817.10
1.1424	817.10
1.1685	817.10
1.1688	817.10
1.1689	817.10
1.1789	817.10
1.1896	817.10
1.1900	817.10
1.2313	817.10
1.0295	817.10
1.1420	817.10
1.1420	817.10
1.1420	817.10
1.1423	817.10
1.1424	817.10
1.1424	817.10
1.1496	817.10
1.1518	817.10
1.1582	817.10
1.0295	817.10
1.0522	817.10
1.1199	817.10
1.1361	817.10
1.1420	817.10
1.1420	817.10
1.1420	817.10
1.1420	817.10
1.1421	817.10
1.1423	817.10
1.0295	817.10
1.0295	817.10
1.0522	817.10
1.0522	817.10
1.0525	817.10
1.0526	817.10
1.0674	817.10
1.0696	817.10
1.1133	817.10
1.1194	817.10
1.0279	817.10
1.0295	817.10
1.0295	817.10
1.0352	817.10
1.0371	817.10
1.0450	817.10
1.0473	817.10
1.0522	817.10
1.0522	817.10
1.0522	817.10
1.0279	817.10
1.0295	817.10
1.0295	817.10
1.0295	817.10
1.0314	817.10
1.0318	817.10
1.0337	817.10
1.0340	817.10
1.0352	817.10
1.0352	817.10
1.0222	817.10
1.0279	817.10
1.0295	817.10
1.0295	817.10
1.0295	817.10
1.0295	817.10
1.0295	817.10
1.0295	817.10
1.0295	817.10
1.0298	817.10
1.0221	817.10
1.0222	817.10
1.0222	817.10
1.0225	817.10
1.0279	817.10
1.0283	817.10
1.0295	817.10
1.0295	817.10
1.0295	817.10
1.0295	817.10
1.0220	817.10
1.0221	817.10
1.0221	817.10
1.0222	817.10
1.0222	817.10
1.0222	817.10
1.0222	817.10
1.0222	817.10
1.0222	817.10
1.0225	817.10
1.0220	817.10
1.0220	817.10
1.0221	817.10
1.0221	817.10
1.0221	817.10
1.0221	817.10
1.0221	817.10
1.0222	817.10
1.0222	817.10
1.0222	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0221	817.10
1.0221	817.10
1.0221	817.10
1.0221	817.10
1.0221	817.10
1.0221	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0221	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
1.0220	817.10
